"nF","ipf","total_items","careless_rate","rep","respondent","pattern","corruption","z_rr","z_rr_iter","irv","longstring","d2","person_tot","gt","flag","pred_prob","rate"
8,6,48,0.2,1,189,"clean",0,-0.200126437020654,0.285971660768032,-0.307010615769106,-0.067983793717729,-1.21608213199925,-2.13115950932236,FALSE,FALSE,0,0.2
8,6,48,0.2,1,190,"clean",0,0.765305151529169,0.694355617820963,0.0543527927097487,-0.156798488983211,-1.12021646241031,1.52009559570727,FALSE,FALSE,0,0.2
8,6,48,0.2,1,191,"clean",0,1.22833222935885,1.60603358509082,0.104274352733459,-0.156798488983211,-1.12206091708111,0.52973975342905,FALSE,TRUE,0.075,0.2
8,6,48,0.2,1,192,"clean",0,0.848733023834096,0.848674203858731,-0.457319165042164,-0.156798488983211,-1.13250436032945,-0.383880626875035,FALSE,FALSE,0,0.2
8,6,48,0.2,1,193,"clean",0,0.780244560268223,-0.146575296391498,0.373045049100835,0.0208309015477527,-1.21944210988843,0.13998155552117,FALSE,FALSE,0,0.2
8,6,48,0.2,1,195,"clean",0,1.18775885893362,1.39563345221728,-0.291588496612917,-0.245613184248692,-1.04016557103082,-0.61080838372033,FALSE,TRUE,0.08,0.2
8,6,48,0.2,1,196,"clean",0,1.02355364453324,1.04636913426875,-0.394550272017199,-0.156798488983211,-1.07284340570223,0.987474757422372,FALSE,FALSE,0,0.2
8,6,48,0.2,1,198,"clean",0,1.34644576456627,1.56801998080407,-0.273644685117533,-0.245613184248692,-1.0297673213351,-1.14920069124095,FALSE,TRUE,0.22,0.2
8,6,48,0.2,1,199,"clean",0,0.936941129848026,0.550256004977286,0.104274352733459,-0.156798488983211,-1.02766382491657,-1.00868930424862,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,200,"clean",0,1.01588216134151,0.690679967197219,-0.291588496612917,0.0208309015477527,-1.09763106180604,-1.37532777523691,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,201,"clean",0,0.608314932946866,0.276379685033891,0.0745974967143165,0.0208309015477527,-1.16267704809097,0.866670236003959,FALSE,FALSE,0,0.2
8,6,48,0.2,1,202,"clean",0,-0.0672888752184446,0.721804904067204,0.963808456373952,-0.156798488983211,-1.22625563268273,-0.00981594300400139,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,204,"clean",0,0.735053990968586,0.709109178894108,-0.78550461497628,-0.067983793717729,-1.09350485572537,-1.51833129370508,FALSE,FALSE,0,0.2
8,6,48,0.2,1,205,"clean",0,-0.00751634669515843,0.840129572266166,1.10233477873321,0.109645596813234,-1.24413884599479,1.88895442110997,FALSE,FALSE,0.015,0.2
8,6,48,0.2,1,206,"clean",0,1.1961030675538,1.14366461619673,1.15943856922565,-0.156798488983211,-1.22957286022316,0.895009897154137,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,207,"clean",0,0.940790788292638,1.14832493339686,-0.556451957733371,-0.067983793717729,-1.13772969103393,-3.06504881823128,FALSE,TRUE,0.11,0.2
8,6,48,0.2,1,208,"clean",0,1.02811203158667,1.25709467901607,-0.0737671019830846,-0.245613184248692,-1.10859866134691,-1.1708828675377,FALSE,FALSE,0.04,0.2
8,6,48,0.2,1,209,"clean",0,1.09382028339969,1.30496042425714,-0.190924904130788,-0.156798488983211,-1.08507112200055,-0.618726667209095,FALSE,FALSE,0.065,0.2
8,6,48,0.2,1,210,"clean",0,0.497849442779271,-0.411140919540316,-0.802454733269872,-0.245613184248692,-1.13258296810221,2.64966236729491,FALSE,FALSE,0,0.2
8,6,48,0.2,1,211,"clean",0,0.299280155342843,0.46130923223973,-0.0307625272963195,0.0208309015477527,-1.11909677546231,0.311118693968685,FALSE,FALSE,0,0.2
8,6,48,0.2,1,214,"clean",0,0.927445541836739,1.0410988314674,0.494687141126709,-0.156798488983211,-1.1449490576754,1.14725515957719,FALSE,FALSE,0.025,0.2
8,6,48,0.2,1,215,"clean",0,0.998453393047051,1.08795757816089,-0.680759505268027,-0.245613184248692,-1.04441926403417,-1.44430926102189,FALSE,FALSE,0.05,0.2
8,6,48,0.2,1,217,"clean",0,0.411163004311428,0.0696169833129077,-0.433832860574618,-0.156798488983211,-1.0679211657474,-1.5731516366248,FALSE,FALSE,0,0.2
8,6,48,0.2,1,218,"clean",0,1.03527792344092,0.873318112809477,-1.03244364892087,-0.156798488983211,-0.954723354778608,-0.418201748808741,FALSE,FALSE,0.045,0.2
8,6,48,0.2,1,219,"clean",0,1.11188309866592,0.885930095114287,0.332724505638653,-0.245613184248692,-1.14320199927205,0.64350099907134,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,221,"clean",0,0.744466966080845,0.647245377382672,0.118368749967623,-0.067983793717729,-1.17250620123504,0.276576313242119,FALSE,FALSE,0,0.2
8,6,48,0.2,1,222,"clean",0,0.786278350698206,0.911998137692527,0.390309949096085,-0.156798488983211,-1.11232000606239,2.66775764966257,FALSE,FALSE,0,0.2
8,6,48,0.2,1,223,"clean",0,1.05983369033199,1.09637191074171,0.272883070698039,-0.156798488983211,-1.10508152833996,0.224235003523079,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,224,"clean",0,1.11696203895517,1.14140494035395,-0.416177258102719,-0.245613184248692,-1.02345690928278,-1.00222646105959,FALSE,FALSE,0.04,0.2
8,6,48,0.2,1,225,"clean",0,0.971579799679253,1.32604330873559,0.345605227374178,-0.245613184248692,-1.11609218481533,-0.994309983315953,FALSE,FALSE,0.025,0.2
8,6,48,0.2,1,226,"clean",0,0.661698155125512,1.09528109565714,1.31395210432054,-0.067983793717729,-1.21131733017496,0.672273548102847,FALSE,FALSE,0,0.2
8,6,48,0.2,1,227,"clean",0,1.27376491427261,1.74487866017921,0.440697574271566,0.109645596813234,-1.08395452645853,0.0440464736267689,FALSE,TRUE,0.365,0.2
8,6,48,0.2,1,228,"clean",0,0.694015528760294,0.96605912941008,-0.259163031206905,-0.156798488983211,-1.14307207363904,1.52386530875269,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,229,"clean",0,0.757308188174994,0.945998152336295,0.424951316389164,-0.156798488983211,-1.10027463755972,2.18720382632205,FALSE,FALSE,0.015,0.2
8,6,48,0.2,1,230,"clean",0,0.484773524967421,0.959523970709183,-0.358551876439757,-0.156798488983211,-1.06431858132404,-0.946309824621119,FALSE,FALSE,0,0.2
8,6,48,0.2,1,231,"clean",0,1.05775169076305,1.21871012348067,-0.76427307215252,-0.245613184248692,-1.00268195689303,0.179966430339035,FALSE,FALSE,0.025,0.2
8,6,48,0.2,1,232,"clean",0,0.919095832854499,1.45375916171247,0.966716711771694,-0.156798488983211,-1.19983698200851,-0.829184878788612,FALSE,FALSE,0.07,0.2
8,6,48,0.2,1,233,"clean",0,0.628078373580668,1.00308317612587,0.871334293542174,-0.067983793717729,-1.12556460948164,1.20713453700082,FALSE,FALSE,0,0.2
8,6,48,0.2,1,237,"clean",0,0.903379987848832,0.968056404368233,-0.0199772269036301,-0.245613184248692,-1.15379717008553,-1.25342881512247,FALSE,FALSE,0,0.2
8,6,48,0.2,1,238,"clean",0,0.571714947091439,0.532909481245121,-0.673129413099327,-0.156798488983211,-1.02230752473089,0.782388462930042,FALSE,FALSE,0,0.2
8,6,48,0.2,1,239,"clean",0,0.709517260911201,1.17114222046435,-0.865742710186795,-0.156798488983211,-1.1328535319717,-2.65642680457273,FALSE,TRUE,0.135,0.2
8,6,48,0.2,1,240,"clean",0,0.981233140833518,1.23108766073227,-0.370403194687392,-0.245613184248692,-1.09313899404108,-2.52246845067995,FALSE,FALSE,0.055,0.2
8,6,48,0.2,1,241,"clean",0,1.19488180217816,1.84760079351237,0.379515053036012,-0.156798488983211,-1.14343119968522,-2.38542689956643,FALSE,TRUE,0.08,0.2
8,6,48,0.2,1,242,"clean",0,1.16722501739149,1.20647251780105,0.349903358619535,-0.156798488983211,-1.06929860519484,-3.08402123021003,FALSE,TRUE,0.09,0.2
8,6,48,0.2,1,244,"clean",0,1.22038186594776,1.66929384669482,-1.23947767967074,-0.245613184248692,-0.842681148653675,0.281916462851517,FALSE,TRUE,0.265,0.2
8,6,48,0.2,1,245,"clean",0,0.390463386223134,-0.186091029992516,-1.05444930197813,-0.156798488983211,-1.02197618932982,-2.1128773489524,FALSE,FALSE,0,0.2
8,6,48,0.2,1,248,"clean",0,0.778188606963373,0.881274321171982,-0.203006074484147,-0.245613184248692,-1.07497034734751,0.453689542700824,FALSE,FALSE,0,0.2
8,6,48,0.2,1,249,"clean",0,1.22854739426589,1.45281983367574,0.594355839135281,-0.245613184248692,-1.12638693686368,-0.50806806923036,FALSE,FALSE,0.015,0.2
8,6,48,0.2,1,250,"pure_straight",0.9,0.10838211418257,0.719014111239267,4.28758225968868,1.70831011159191,-1.41054787294279,-1.07875273242871,TRUE,TRUE,0.945,0.2
8,6,48,0.2,1,251,"clean",0,0.744984423786398,0.989847522095749,-0.76427307215252,-0.245613184248692,-1.05227024254854,-1.36120645328559,FALSE,FALSE,0,0.2
8,6,48,0.2,1,252,"clean",0,0.763035626932932,0.698127068465711,0.388689792015098,-0.156798488983211,-1.20768755027439,1.20948624393802,FALSE,FALSE,0,0.2
8,6,48,0.2,1,253,"clean",0,1.41169839909383,1.58841450617559,1.93930044718887,-0.156798488983211,-1.23200712825874,-0.103182779483111,FALSE,TRUE,0.525,0.2
8,6,48,0.2,1,254,"clean",0,1.25405359460401,1.19957085594236,0.479926397955536,-0.067983793717729,-1.15022950782017,-0.593849290922001,FALSE,FALSE,0.05,0.2
8,6,48,0.2,1,255,"clean",0,1.05211016702659,1.45323436777104,-0.370896653676783,-0.156798488983211,-1.08144895586773,-0.366123023280947,FALSE,FALSE,0.04,0.2
8,6,48,0.2,1,256,"clean",0,0.664793926157319,0.361642706545879,0.179722365029818,-0.067983793717729,-1.11716219038194,0.448778607083536,FALSE,FALSE,0,0.2
8,6,48,0.2,1,257,"clean",0,0.312678368355106,0.772320915664718,-0.227619511904372,0.109645596813234,-1.12406814399027,-0.871655506029865,FALSE,FALSE,0,0.2
8,6,48,0.2,1,258,"clean",0,1.2739504770397,1.58114468638108,0.00885102431383863,-0.156798488983211,-1.05256108373419,0.665523414808153,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,260,"clean",0,1.39081543054899,1.35735998709149,-0.321413183778013,-0.156798488983211,-1.04512373913685,1.06859246449779,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,261,"clean",0,1.05721549953954,1.53301436143011,0.567801411552326,-0.245613184248692,-1.25175376068313,-0.218447731598055,FALSE,FALSE,0.025,0.2
8,6,48,0.2,1,262,"clean",0,0.977386576081197,0.556539399277218,-0.854523009893212,-0.156798488983211,-0.978292066946672,0.590235822114588,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,263,"clean",0,1.00005877518663,0.858165466385467,-0.330836525589625,-0.067983793717729,-1.00338638840516,1.93346753639383,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,264,"clean",0,1.04597403492409,0.898919985390681,-0.0635476439408444,-0.245613184248692,-1.09198908567506,-2.31474361733841,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,265,"clean",0,0.80314519839487,0.638607530194142,0.908187712905824,-0.067983793717729,-1.23580552219919,-0.136715581606421,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,266,"acquiescent",0.9,0.656357133204134,1.4147499574062,4.07423591392784,0.0208309015477527,-1.35406484027944,-1.71064329783189,TRUE,TRUE,0.925,0.2
8,6,48,0.2,1,267,"clean",0,0.722567799278606,1.14391206298618,-0.154579501323128,-0.156798488983211,-1.10404048804358,-2.45995778189344,FALSE,FALSE,0.06,0.2
8,6,48,0.2,1,268,"clean",0,1.09062830232044,1.09767431929899,0.50180395458386,-0.156798488983211,-1.19791626263043,1.35513000057561,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,269,"mixed",1,1.24133816744117,1.62231063044732,-0.161153227329663,-0.067983793717729,-1.05765373550308,-0.157260396177335,TRUE,TRUE,0.12,0.2
8,6,48,0.2,1,270,"clean",0,0.851038059764672,1.27225551818736,0.494687141126709,-0.156798488983211,-1.14239730024409,0.904046208758004,FALSE,FALSE,0,0.2
8,6,48,0.2,1,271,"clean",0,1.15258094343535,0.859373861421792,0.281404974418336,-0.156798488983211,-1.13689253211571,0.709649317351883,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,272,"clean",0,1.04954720483344,1.08542287511518,-0.273644685117533,-0.245613184248692,-1.05348892849937,1.22972196922303,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,273,"clean",0,1.02498404321652,1.06928488648818,-0.0568984050912764,-0.245613184248692,-1.01342788579217,-1.44103710580733,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,274,"clean",0,1.1343667379132,0.700600608340132,0.0834374599027333,-0.245613184248692,-1.07886406041558,0.801268452315942,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,275,"clean",0,0.766316600012256,1.45486799603175,0.669526665581317,-0.245613184248692,-1.19052761366068,1.31132022361703,FALSE,FALSE,0.045,0.2
8,6,48,0.2,1,276,"clean",0,0.904609059399874,0.865328106338905,0.118368749967623,0.109645596813234,-1.06683746722893,0.366294086022216,FALSE,FALSE,0,0.2
8,6,48,0.2,1,277,"clean",0,0.515366657304477,-0.557978023013269,-0.96241931532039,-0.156798488983211,-1.13371297194969,-1.10614138179609,FALSE,FALSE,0,0.2
8,6,48,0.2,1,279,"clean",0,1.18914214179034,1.31619773403946,-1.02877106800416,-0.156798488983211,-0.999704860149641,1.09205819209277,FALSE,TRUE,0.15,0.2
8,6,48,0.2,1,280,"clean",0,0.711652957050056,0.477246549918294,0.594355839135281,-0.156798488983211,-1.20442703215566,-0.939090584665384,FALSE,FALSE,0,0.2
8,6,48,0.2,1,281,"clean",0,1.04568234798516,1.50465593637414,0.9388440048143,0.0208309015477527,-1.23147391246378,2.56446363443174,FALSE,TRUE,0.105,0.2
8,6,48,0.2,1,282,"clean",0,0.558518208176187,0.754568694098615,-0.178826799510669,-0.067983793717729,-1.0658992444269,-0.824514612921028,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,283,"clean",0,1.2283075734167,0.854004777023598,1.61881819989876,-0.245613184248692,-1.27174208235704,0.408428832139452,FALSE,TRUE,0.09,0.2
8,6,48,0.2,1,284,"clean",0,0.924565529238071,1.42936564582076,-0.19545732367808,-0.067983793717729,-1.06826410105818,-0.414456150593502,FALSE,FALSE,0.05,0.2
8,6,48,0.2,1,285,"clean",0,1.2382501041191,1.5157732098937,0.390309949096085,-0.156798488983211,-0.962963459990339,0.676389166247686,FALSE,FALSE,0.055,0.2
8,6,48,0.2,1,286,"clean",0,1.1684954755194,1.3407823941107,0.431463254369897,-0.156798488983211,-1.17176894704583,-0.559479342786567,FALSE,FALSE,0.065,0.2
8,6,48,0.2,1,287,"mixed",1,1.08125283183681,1.62595109112806,-2.57087225851738,-0.156798488983211,-0.624914256825274,-1.26102829467538,TRUE,TRUE,0.785,0.2
8,6,48,0.2,1,288,"clean",0,1.0575350989942,0.741027225639479,0.17130525627673,-0.156798488983211,-1.1439537561276,-0.113610726421149,FALSE,FALSE,0,0.2
8,6,48,0.2,1,289,"clean",0,0.907953916720551,1.13743703290571,0.302214501694284,-0.245613184248692,-1.15254609195276,1.71345587677451,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,290,"clean",0,0.90577090240149,1.47643852507666,-0.523044456110839,-0.245613184248692,-0.983296898504654,0.867653495477959,FALSE,FALSE,0.015,0.2
8,6,48,0.2,1,291,"pure_straight",0.9,0.358997482658588,0.763121477368081,6.47517379657547,2.33001297845028,-1.59544034020131,1.17181804069708,TRUE,TRUE,0.99,0.2
8,6,48,0.2,1,292,"clean",0,0.866154135528555,1.56157604700224,0.0419187700172637,-0.156798488983211,-1.05169190110718,2.90478944482778,FALSE,FALSE,0.06,0.2
8,6,48,0.2,1,295,"clean",0,0.454086538212409,0.738262435944287,0.024851986931172,-0.067983793717729,-1.1549160845392,1.29750007403953,FALSE,FALSE,0,0.2
8,6,48,0.2,1,296,"clean",0,0.87107327128274,0.478808697187757,0.205025310375769,-0.156798488983211,-1.17559399893026,2.91348262199651,FALSE,FALSE,0,0.2
8,6,48,0.2,1,297,"clean",0,0.82582928913873,0.63374477343101,1.36292937349388,-0.067983793717729,-1.29464488190857,-1.65346961357501,FALSE,FALSE,0.03,0.2
8,6,48,0.2,1,298,"clean",0,1.11241770689049,1.15798300987664,-0.346684573476727,-0.156798488983211,-1.04724591361061,-1.62424953913134,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,300,"clean",0,1.14175599944085,1.57205250524176,0.638814077671741,-0.067983793717729,-1.16603744343707,-0.384369057360739,FALSE,TRUE,0.075,0.2
8,6,48,0.2,1,301,"clean",0,-0.355925994461554,-0.125446684205417,-0.936952724332419,-0.067983793717729,-1.17705733736756,-0.0866577981973636,FALSE,FALSE,0,0.2
8,6,48,0.2,1,302,"clean",0,0.728560330597529,1.23063896021699,0.933629394299459,-0.156798488983211,-1.253711003863,1.08404129228801,FALSE,FALSE,0.02,0.2
8,6,48,0.2,1,304,"clean",0,0.0495687592262361,0.366444957395985,0.168676666367628,0.0208309015477527,-1.18571140769045,-1.83427596646464,FALSE,FALSE,0,0.2
8,6,48,0.2,1,305,"clean",0,-0.138708940068145,-0.66256978034895,0.024851986931172,-0.156798488983211,-1.27928867685542,-1.63550369569571,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,306,"clean",0,1.28763569105683,1.71862368064533,-0.299551698287199,-0.245613184248692,-1.02922666786457,-0.249954650342921,FALSE,TRUE,0.145,0.2
8,6,48,0.2,1,309,"clean",0,0.723623867052614,0.312135981526549,-0.648765745330093,-0.156798488983211,-1.11031035054723,1.85310668910704,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,310,"clean",0,0.732729728642951,1.1171970762938,-1.84108115618549,-0.067983793717729,-0.865535028836142,1.19598142758774,FALSE,TRUE,0.21,0.2
8,6,48,0.2,1,311,"clean",0,0.327233448000416,0.488301218807707,0.0745974967143165,-0.245613184248692,-1.10096207908861,-2.29377082434278,FALSE,FALSE,0,0.2
8,6,48,0.2,1,313,"clean",0,1.24268571324033,1.73538797402553,-0.707414708245562,-0.156798488983211,-0.993069933763033,-0.905062853959967,FALSE,TRUE,0.28,0.2
8,6,48,0.2,1,314,"clean",0,0.995552873233765,0.832663216565887,-0.203509090134156,-0.156798488983211,-1.09441100102562,-0.107352158083028,FALSE,FALSE,0,0.2
8,6,48,0.2,1,315,"clean",0,0.854420055655647,0.22792227271439,-0.847503814429344,-0.245613184248692,-1.0758692360497,0.809249153277622,FALSE,FALSE,0.02,0.2
8,6,48,0.2,1,317,"clean",0,1.12472153587569,1.63892228715404,-0.633445336511916,-0.156798488983211,-0.983976889541503,-0.89008777877412,FALSE,FALSE,0.04,0.2
8,6,48,0.2,1,318,"clean",0,0.792416943039329,0.839208540618271,0.104274352733459,-0.067983793717729,-1.17540244305905,-0.953369081284198,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,319,"clean",0,0.782803674568196,0.84400787081307,-0.860602027641015,-0.156798488983211,-1.06681757293911,-1.07651170761655,FALSE,FALSE,0,0.2
8,6,48,0.2,1,320,"clean",0,0.982344559001023,0.63373367432823,0.71948402209771,-0.156798488983211,-1.24694816549188,-1.62177891807678,FALSE,FALSE,0.02,0.2
8,6,48,0.2,1,321,"clean",0,0.535420789315045,0.550423738380089,-0.362997990522011,-0.156798488983211,-1.15043209484872,1.16166570906314,FALSE,FALSE,0,0.2
8,6,48,0.2,1,322,"longstring",0.9,1.32817117459867,1.35411406822044,2.92098833990391,-0.156798488983211,-1.42647176843217,2.5332579306645,TRUE,TRUE,0.845,0.2
8,6,48,0.2,1,323,"clean",0,1.01108441143213,1.31180327378526,0.324148714988954,-0.156798488983211,-1.13387986848508,0.0865433481583318,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,324,"clean",0,0.667277908868928,1.09477677902415,1.40791877529038,-0.156798488983211,-1.21392280893609,0.0434295032172549,FALSE,FALSE,0.005,0.2
8,6,48,0.2,1,325,"clean",0,1.22227186346701,1.3657347778619,0.135104194908755,-0.245613184248692,-1.15195610173273,-2.33204448381049,FALSE,TRUE,0.095,0.2
8,6,48,0.2,1,327,"clean",0,1.07000946839785,1.72171407030225,0.0171057900185486,-0.156798488983211,-1.09673624668942,-0.846946834474029,FALSE,TRUE,0.08,0.2
8,6,48,0.2,1,328,"random",1,1.32011252931601,1.72790123790366,-0.354597888058575,-0.245613184248692,-0.906456475804356,1.50425814710983,TRUE,TRUE,0.165,0.2
8,6,48,0.2,1,329,"clean",0,0.419932646502654,-0.447290867908509,-0.275141413823928,0.0208309015477527,-1.11675748879656,-0.31120177667555,FALSE,FALSE,0,0.2
8,6,48,0.2,1,330,"clean",0,0.931597398459189,0.526017726123967,-0.457319165042164,-0.245613184248692,-1.12991252366216,-0.767246747261942,FALSE,FALSE,0,0.2
8,6,48,0.2,1,331,"clean",0,0.804535966048639,0.461741088179327,0.582727234511557,-0.156798488983211,-1.21546999110933,0.254503274261169,FALSE,FALSE,0,0.2
8,6,48,0.2,1,333,"clean",0,1.0005999167199,1.39388823831905,-0.310986105550651,-0.156798488983211,-1.08676337453776,-2.34005495204197,FALSE,TRUE,0.165,0.2
8,6,48,0.2,1,334,"clean",0,0.243394808533823,-0.161309077930133,0.0186544593910817,0.0208309015477527,-1.16672058643141,-1.94446381278034,FALSE,FALSE,0,0.2
8,6,48,0.2,1,335,"clean",0,0.708546484703232,0.45684617730821,0.116801527208287,-0.067983793717729,-1.17404722885876,-0.612096702556083,FALSE,FALSE,0,0.2
8,6,48,0.2,1,336,"clean",0,1.1280464542606,1.31629442096571,0.345068121431707,-0.156798488983211,-1.15412020539163,-1.78677996027083,FALSE,FALSE,0.015,0.2
8,6,48,0.2,1,337,"clean",0,0.968007449240625,1.29195721096567,-1.58891026412866,-0.067983793717729,-0.913957214359466,-0.761768838877989,FALSE,TRUE,0.24,0.2
8,6,48,0.2,1,338,"clean",0,0.527149005961104,0.810289930022895,1.4320725760475,0.198460292078716,-1.20166564797753,3.50904717633597,FALSE,FALSE,0.01,0.2
8,6,48,0.2,1,339,"random",1,1.44794964186569,1.70155143629607,-0.673129413099327,-0.067983793717729,-0.926139181358775,-0.419990351565698,TRUE,TRUE,0.375,0.2
8,6,48,0.2,1,341,"clean",0,0.45853589526661,0.772994803442803,1.24836186116489,-0.245613184248692,-1.22679681110151,-1.7576369353223,FALSE,FALSE,0.02,0.2
8,6,48,0.2,1,342,"clean",0,0.720566039700125,0.573661020534084,-0.4651341682963,-0.156798488983211,-1.08493280825395,-0.0694025408321443,FALSE,FALSE,0,0.2
8,6,48,0.2,1,343,"clean",0,0.512702610315028,0.416796664911046,-0.441179002607869,-0.156798488983211,-1.12076847444532,-1.63557695148026,FALSE,FALSE,0,0.2
8,6,48,0.2,1,344,"clean",0,0.931321601022162,0.793238492193641,0.607666813492905,-0.067983793717729,-1.15735070421426,3.5475824663665,FALSE,FALSE,0,0.2
8,6,48,0.2,1,347,"clean",0,1.01477201637615,1.09741971942295,-0.679329349268684,-0.067983793717729,-1.0454794658932,-1.79491861927743,FALSE,TRUE,0.085,0.2
8,6,48,0.2,1,348,"clean",0,1.27561374812002,1.63880043331743,0.154496690957863,-0.245613184248692,-1.12503908725304,-0.985841058598587,FALSE,TRUE,0.155,0.2
8,6,48,0.2,1,350,"clean",0,0.678328464740581,0.506865756534381,0.135104194908755,-0.156798488983211,-1.13533434096204,-0.132173730330245,FALSE,FALSE,0,0.2
